stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,8.95,0
12hpf,7.68,1.87,2.57,0,0,0,0,5.96,2.05,0
14hpf,2.3,0,2.7,0,0,0,0,0,6.62,5.15
16hpf,5.26,0,0,3.44,0,0,0,0,9.54,1.7
19hpf,18.55,0,0,0,0,0,0,0,0,4.95
24hpf,10.99,0,3.48,1.76,4.35,0,1.92,0,0,2.25
2dpf,154.91,4.09,18.57,29.67,60.26,131.51,57.73,1.22,40.77,64.73
3dpf,364.7,4.06,5.79,10.86,11.9,134.86,5.91,0,8.03,18.92
5dpf,60.02,7.89,38.11,35.99,20.27,179.67,91.8,5.59,31.42,103.81
10dpf,282.45,13.56,34.67,21.14,7.56,133.38,52.95,0.51,14.87,31.74
