stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,27.83,0,0,0,0,0,0,0
24hpf,0,31.3,0,0,0,0,0,0,0.83
2dpf,2.83,178.4,0,0.8,0.53,0.72,0,0.7,1.12
3dpf,5.78,0.98,0,0,1.97,0.38,0,0,0
5dpf,1.43,701.58,1.12,2.57,12.62,0.67,0.67,1.81,5.91
10dpf,9.35,715.09,2.11,0,2.1,0,0,6.09,1.09
