stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.57,0
16hpf,0,0,3.12,0,0,0
2dpf,1.55,0.52,2.55,0.69,1.87,4.57
3dpf,1.8,0,0.29,0,0,0
5dpf,0,0,1.42,0,0,0
10dpf,0,0,0,0,0,1.25
