stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.93,0,1.08,0,0,0.48
5dpf,0.95,1.15,1.39,0,1.73,0,1.53
10dpf,0,1.13,0,0,0,0.84,0.76
