stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,10.78,1.3,0,0.76,0.42,0,0.43,0.32
5dpf,2.38,1.21,1.88,0,3.2,1.89,0.65,2.27
10dpf,27.87,0.98,0.69,0,1.83,0.41,1.61,0
