stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,8.84,0,0,0,0,0
2dpf,0,0,5.64,0.52,2.02,5.47
5dpf,1.64,0,0,1.24,0,1.32
10dpf,2.72,2.13,0,0,0,5.81
