stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,18.86,0.5,0,0,5.3,0,3.28
3dpf,2.35,0,0,1.12,2.3,0,0
5dpf,0,0,0.31,0,0.97,1.8,0.41
10dpf,2.44,0,0,0,0,0,0
