stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,33.32,0,0,0,0
16hpf,0,0,0,0,11.01,0,0,0,0
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,1.98,0,0,0,6.02,2.06,0,0.53,0.67
3dpf,116.03,0,0,0,2.32,0,0,0,0
5dpf,20.91,2.33,0.37,0.31,3.72,1.74,0.45,0.65,2
10dpf,131.54,0,2.35,0,6.89,0.81,0,0,0.63
