stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.43,0,0,1.41,2.69,4.68,2.06,2.79
3dpf,16.54,0.52,0,2.54,0,3.45,0.77,0.32
5dpf,0.8,0.5,0.57,2.14,0,12.64,0,1.09
10dpf,8.4,0,0.53,0,0,7.04,0,0
