stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,1.32,0
3dpf,8.53,4.01,0,0.42,4.53,0,0
5dpf,0.73,1.37,1.05,0.47,2.15,0,0.32
10dpf,3.13,23.57,0,0,1.19,0,0.79
