stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.13,0,2.04,0
3dpf,1.93,0.41,0,0
5dpf,0.72,0.92,0.39,0.43
10dpf,0.52,0,0,0
