stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.9,0
2dpf,11.02,0,0,4.49,0,0,0
3dpf,24.25,0,1.71,11.92,0,1.63,0
5dpf,3.63,2.29,0.86,12.67,1.21,2.43,1.41
10dpf,20.59,0.4,1.98,8.69,0,2.62,0
