stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.8,0,8.74,0,29.86,0,0,28.27,20.05,11.93
12hpf,143.84,15.96,25.91,5.74,35.36,16.18,0,257.58,101.57,83.58
14hpf,70.69,5.34,25.1,6.27,13.27,2.82,2.29,78.7,49.31,275.31
16hpf,114.74,30.21,3.25,9.48,108.4,19.55,1.8,131.09,213.54,269.99
19hpf,125.63,2.13,2.24,15.62,37.47,8.43,1.62,48.37,61.56,461.07
24hpf,224.46,11.33,40.25,30.56,119.55,63.93,35.85,12.67,438.97,187.18
2dpf,501.79,14.81,57.28,94.8,309.65,754.57,105.52,48.28,227.14,798.37
3dpf,602.82,42.25,10.26,27.88,36,364.24,12.17,0.42,36.32,117.26
5dpf,146.55,42.79,49.76,105.9,49.68,556.43,58.62,23.47,105.97,513.43
10dpf,360.09,66.16,41.07,51.93,27.94,293.51,18.21,0.44,33.04,97.97
