stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,693.7,0,0,0,29.98,0,0,0,793.06,70.43
12hpf,698.41,23.06,0,2.8,96.97,61.87,1.99,6.22,1689.22,71.53
14hpf,567.26,9.46,7.24,3.18,125.93,95.26,3.95,0,645.53,35.19
16hpf,726.99,13.75,22.06,11.17,212.64,153.14,11,1.89,308.11,149.92
19hpf,1790.95,1.7,17.13,1.91,76.37,88.1,58.93,0,60.24,122.71
24hpf,666.5,4.75,11.89,14.04,182.3,119.78,151.19,2.14,54.76,79.17
2dpf,494.59,4.96,113.58,62.31,259.87,720.19,167.8,15.72,257.14,338.79
3dpf,1304.55,7.13,133.71,46.99,49.16,1128.82,45.45,0.83,61.59,145.76
5dpf,207.72,20.94,238.39,92.61,52.06,1175.48,94.59,98.37,135.44,376.1
10dpf,510.73,14.26,270.96,39.41,12.13,556.91,22.45,0.9,36.28,37.32
