stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,7.75,4.81,0,0,0,0,0,0
19hpf,0,0,7.83,0,0,0,0,0,0,0
24hpf,0,0,43.8,3.47,0,0,0.88,0,0,0
2dpf,12.79,0,69.28,4.13,2,3.32,2.16,0,0,2.09
3dpf,29.53,0.43,126.11,0.52,0.41,2.98,0,0,0,1.26
5dpf,108.42,1.66,580.62,12.05,3.98,47.51,4.49,1.29,9.43,39.3
10dpf,293.32,6.9,964.65,9.4,1.09,19.06,0,0,1.97,3.66
