stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.8,0,0,358.64,9.3,0,0,1.77,0
14hpf,0,0,896.37,368.26,5.38,0,0,176.05,15.04
16hpf,0,0,653.03,33.56,0,0,0,2.77,0
19hpf,0,0,85.33,2.19,0,0,0,0,7.41
24hpf,1.71,0,11.83,18.65,0,0,0,0.86,0
2dpf,10.37,0.77,0,0.61,3.09,0,0.48,0.61,2.68
3dpf,24.26,0.83,2.45,0.36,0,0.41,0,0,2.42
5dpf,62.49,1.72,7.61,1.63,0.86,4.18,0,0.52,2.69
10dpf,39.61,0,11.09,0.47,0,0,0,0,0
