stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,22.27,0,0,0,28.17,0,0,32.45,0,0
12hpf,3.77,13.73,0,0,30.89,4.09,0,79.53,3.81,119.44
14hpf,28.99,6.69,0,0,0,4.75,0,5.12,18.44,151.53
16hpf,31.79,11.53,0,0,0,0,0,11.47,5.88,168.41
19hpf,62.35,1.58,0,4.42,1.62,0,3.93,0,6.74,79.67
24hpf,31.9,7.09,0,4.89,11.27,10.96,6.5,1.33,53.4,23.93
2dpf,127.02,4.01,5.83,34.43,230.23,413.81,15.96,4.25,85.66,59.17
3dpf,195.53,6.51,0.52,13.82,63.17,285.27,2.97,0,12.81,23.94
5dpf,94.67,35.02,14.35,85.03,70.62,502.68,18.54,2.31,49.15,233.96
10dpf,274.64,35.8,15.57,66.42,74.82,601.73,15.15,3.4,33.44,95.72
