stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,8.48
14hpf,0,0,0,0,0,0,0,0,3.66
2dpf,3.16,0,1.19,0,1.61,2.29,0,0,60.82
3dpf,1.8,0,0,0,1.45,0,0,0,24.33
5dpf,0.91,1.24,0.29,1.31,6.04,0,0.37,1.4,54.76
10dpf,0.58,1.31,1.16,0.54,3.3,0,0,0,35.92
