stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,887.56,41.6,0,0,278.77,8.34,0,61.03,480.01,717.32
12hpf,881.17,76.3,4.76,58.46,347.99,77.71,0,80.01,588.47,476.33
14hpf,444.53,29.33,87.78,95.67,201.97,78.71,2.98,12.83,303.81,617.51
16hpf,379.16,92.43,81.47,152.77,244.95,90.04,13.4,17.95,227.61,380.7
19hpf,629.81,23.66,16.57,75.32,55.97,33.25,19.31,10.33,74.09,398.35
24hpf,504.68,26.61,83.25,63.33,175.76,52.05,40.63,6.93,111.13,225.14
2dpf,977.44,26.82,127.3,176.36,383.53,694.25,114.54,28.17,232.98,646.52
3dpf,1949.16,40.25,78.39,72.41,75.79,933.31,30.2,0,70.82,380.12
5dpf,517.45,81.49,296.58,345.47,132.76,1643.36,149.27,53.13,221.95,1696.3
10dpf,1662.66,84.98,388.59,239.06,124.78,1500.51,88.93,3.68,145.9,398.78
