stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.82,0
2dpf,0.69,0,0,1.37,1.75,0,1.42,0
3dpf,2.24,0.32,0,0,28.77,0,0,0
5dpf,0,0,0,0.48,9.12,1.58,3.19,0.35
10dpf,1.57,0,0.92,0,11.75,0,0,0
