stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,93.18,0,0,0,0,0,0,11.89,76.78,11.11
12hpf,461.8,15.17,0,12.35,76.47,15.92,0,7.27,304.03,91.51
14hpf,141.91,0,29.66,3.44,13.74,12.62,0,0,72.52,37.38
16hpf,477.5,10.58,54.02,11.31,93.89,46.86,9.26,4.18,165.52,126.76
19hpf,275.13,7.02,8.62,1.56,26.73,16.17,6.23,0,21.32,51.55
24hpf,433.75,5.57,21.55,5.93,68.59,27.08,9.22,0,225.95,46
2dpf,436.02,25.26,31.08,23.57,117.93,183.74,36.59,1.1,85.34,41.3
3dpf,589.74,25.62,8.42,19.29,7.95,92.45,8.29,0,10.13,21.1
5dpf,147.21,12.63,55.5,53.93,19.49,416.7,25.92,15.28,101.1,181.21
10dpf,609.5,41.13,55.37,73.75,25.23,463.41,24.94,1.43,102.53,55.93
