stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,4.99,158.99,0,0,0,0
16hpf,0,0,0,35.41,0,0,0,0
2dpf,3.76,0.54,0,10.56,1.06,0,0,1.19
3dpf,11.13,5.27,0,4.38,3.19,0,0,0.41
5dpf,14.66,8.27,0,11.34,2.76,0.66,0.81,2.99
10dpf,10.47,21.55,1.36,27.33,3.81,0,0.96,0
