stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.5
3dpf,0,0,0,0,0.66
5dpf,0.64,0,0,0.53,4.29
10dpf,0,0.52,0.38,0,0
