stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.06,1.34,0.89,1.84
3dpf,1.7,8.41,0,0
5dpf,1.09,0.76,0.69,0.83
10dpf,1.94,0.58,0,0
