stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.35,1.56,0,4.96,66.57,13.85,0.77
3dpf,5.3,0.31,0,2.09,60.39,5.59,0.68
5dpf,2.1,1.09,0.5,0.7,30.92,10.3,0.38
10dpf,9.44,0,0.7,0,3.48,0,0.43
