stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,3.38,0,0,0,0,0
24hpf,0,0.94,0,0,0,0,0
2dpf,0,2.27,0,9.95,0,0,0
3dpf,2.19,0,0.78,19.89,0.33,0,0
5dpf,1.13,0,0.64,25.42,0,0,0.55
10dpf,0,0,0,23.04,1.25,0.9,0
