stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.67,0,0,0.88,0,0.8,2.2
3dpf,10.85,0,0.39,1.68,0.66,0,1.39
5dpf,10.9,0.34,0,0.92,0,0,5.8
10dpf,31.85,0,0,1.8,0,0,2.95
