stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0
3dpf,0.89,0,0,0,0
5dpf,0,1.13,0.63,0.35,3.3
10dpf,0,0.47,0,0,7.86
