stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.28,0,0.95,0,0,0,0,0
3dpf,9.58,0,0.83,0,7.11,0,0,0
5dpf,2.92,6.26,0.88,0,9.63,1.31,0,2.04
10dpf,10.74,11.16,0.49,0.83,24.67,0,0.54,0.88
