stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.48,1.27,0,3.76,4.96
3dpf,7.85,0,0,0.43,0,0,0
5dpf,0.3,0,0.65,0,1.09,0,5.06
10dpf,0.86,0.68,1.97,0,0,1.34,0
