stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.93,0,5.01,1.57,2.02,0,0,0.63
3dpf,35.01,0.62,0.79,0,5.49,0.44,0,0
5dpf,2.06,1.48,2.43,0.9,9.25,0,0,4.61
10dpf,33.49,0.87,1.62,0.87,5.71,0,0.55,0
