stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,22721.35,408.05,94.33,0,3703.66,299.04,0,678.36,8305.95,7701.79
12hpf,17679.24,541.61,163.65,519.38,4210.92,803.87,42.28,849.29,7522.15,5233.1
14hpf,10817.33,144.06,561.52,711.91,2173.02,1047.3,179.03,180.12,3905.12,3311.03
16hpf,5906.87,233.67,404.82,410.28,1716.27,784.1,178.66,215.96,2448.82,2281.72
19hpf,7255.75,50.01,115.79,172.32,768.43,370.52,200.92,47.17,696.58,1208.82
24hpf,5145.06,59.92,146.4,114.55,962.83,468.84,185.9,13.41,672.15,522.42
2dpf,2471.32,55.74,137.5,189.29,911.56,1559.94,221.03,18.5,456.99,486.15
3dpf,4490.13,46.72,34.86,67.11,65.53,955.87,55.9,0,93.38,132.65
5dpf,599.93,52.46,168.45,223.52,146.08,1476.46,132.6,49.78,309.79,712.26
10dpf,1522.64,87.72,166.37,128.5,83.93,879.95,68.26,0.44,121.76,156.15
