stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.48,0,0,0
3dpf,0.33,0.55,0,0,0,0.6,1.46,0
5dpf,0,0,2.59,0.85,0,2.42,0,0.73
10dpf,2.14,0,2.1,0,0,0.57,0.39,0.7
