stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.71,0,0,0,0,0,0,0,0,0
24hpf,9.47,0,0,0.82,1.33,0,0,0,0.84,0.83
2dpf,188.5,0,8.1,25.31,36.92,130.83,17.3,4.09,28.61,35.11
3dpf,1056.92,3.8,8.06,10.82,17.78,261.89,4.44,0,12.56,9.56
5dpf,101.4,2.53,4.55,45.3,16.65,290.25,15.81,8.5,20.09,43.63
10dpf,526.81,13.49,9.61,25.2,10.93,223.68,5.36,0.61,13.58,13.82
