stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,17.13,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,2.45
2dpf,8.4,0,0,2.12,0,2.88,0.58,0,2.48
3dpf,1.26,0,0,0.43,0.4,0,0,0,0
5dpf,0.98,0,2.02,0,1.5,0,0,0.74,0.53
10dpf,0.9,0.63,0.4,0,0.56,0,0,0,0
