stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,8.49,0,0,0
3dpf,4.88,0.43,0,36.32,2.17,0.31,0.76
5dpf,1.1,0,0,51.71,0.49,1.51,1.11
10dpf,3.15,0.64,0.85,47.93,0,1.27,0.61
