stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6019.86,90.34,38.45,0,1152.51,73.86,0,255.87,2397.9,2022.26
12hpf,6372.94,134.05,38.3,183.27,1659.8,208.22,20.9,419.89,2846.87,1971.82
14hpf,7135.57,103.08,428.47,458.49,1501.46,615.26,116.71,161.26,2625.19,2681.54
16hpf,7848.6,380.3,777.6,610.6,2521.84,958.75,224.21,330.58,3548.91,3881.7
19hpf,9403.01,84.94,341.38,305.97,1252.11,489.94,308.05,105.71,1237.36,3081.1
24hpf,13106.4,244.49,3431.81,612.56,2900.53,1349.67,759.6,98.04,7313.5,3414.49
2dpf,5405.81,265.11,700.67,731.82,1965.99,3529.7,769.71,80.38,1760.46,2072.25
3dpf,9450.21,497.06,184.89,462,128.94,1984.29,74.01,0.63,254.24,749.12
5dpf,1579.99,363.18,841.73,1506.53,262.23,3207.53,302.48,140.75,966.38,3756.93
10dpf,3768.68,582.92,537.79,744.83,158.43,1974.8,120.21,4.15,488.42,686.94
