stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.86,0,0,0,0,0
3dpf,2.52,0.5,21.62,0.76,1.01,0
5dpf,0,0.45,2.25,0,0,0
10dpf,6.15,0.57,9.89,0,0,2.26
