stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,3.45
2dpf,6.67,0,0,2.11,9.02,2.25,0,65.41
3dpf,3.5,0,0.3,0.76,0,1.25,0,10.07
5dpf,0.31,0.34,0,1.09,0.38,1.05,0.78,61.69
10dpf,1.29,0,0,0,1.33,0.63,0,7.64
