stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
24hpf,0.95,0,0,0,0,0,0,0,0
2dpf,0,0.52,0,4.15,1.35,0,0,0,0
3dpf,1.11,0,0,2.29,0,2.05,0,0,0
5dpf,3.91,0,0.64,5.25,0.75,2.05,0.29,0.64,0.69
10dpf,2.49,0,0,6.45,0,1.83,0,0,0
