stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0.51,1.13,0,0.53
3dpf,0.34,0,0.38,0
5dpf,0,0,0.87,0
10dpf,0.79,1.41,0.57,0
