stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.75,0,0,0,0,0,0,0
19hpf,1.67,0,0,0,0,0,0,0
24hpf,0.9,0,0,0,0.82,0,0,0
2dpf,6.32,0,0,1.42,12.56,0,5.36,2.57
3dpf,49.2,0,0,0.33,14.61,0,3.03,0.53
5dpf,4.68,0.88,0.73,0.92,20.93,0,6.43,0.6
10dpf,1.33,0,1.5,0,6.37,0.79,0.55,0
