stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,7.42
16hpf,0,0,0,0,0,0,0,0,5.44
19hpf,0,0,0,0,0,0,11.21,0,10.11
2dpf,14.44,0,0,0,0,1.38,0,0,25.32
3dpf,22.83,5.99,0,0,0,1.71,0,0,55.39
5dpf,16.12,11.29,0.4,3.06,1.68,7.51,0,3.14,129.89
10dpf,7.26,11.4,0,0.39,0,3.29,0,0,143.99
