stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
16hpf,0,0,0,0,0,0,0,3.98,0
19hpf,4.15,0,0,0,0,0,0,15.33,0
24hpf,6.69,0,0,0,0.87,0,0,2.31,0
2dpf,194.84,0,0,0,0,1.18,0,50.85,3.42
3dpf,36.24,0,0,0,0,0,0.47,0,0.29
5dpf,165.04,0.43,0.63,0.61,0,3.39,1.65,92.46,2.69
10dpf,65.16,0,1.13,0.37,0,1.55,7.14,1.93,0
