stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.38,0,0,0
3dpf,73.49,0,0,0.36,0.49,0,1.24
5dpf,9.15,1.31,1.14,1.88,5.6,1.61,0.96
10dpf,135.12,2.1,0,0,3.11,0,0.71
