stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.01,0,0,0,0
3dpf,1.78,0.58,0,0,0.45,0,0.44,0
5dpf,0,0,0,0,1.14,1.2,0,1.16
10dpf,4.44,1.53,1.29,0,2.25,0,0,0
