stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.6,0
3dpf,0.76,0.32,0.89,0,0
5dpf,7.58,0,2.09,0,0.35
10dpf,0,0,0.88,0,0
