stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,1.43,0,0,0,0,0,0,0
2dpf,2.94,0.69,0,0,0.97,0,0,4.93
3dpf,16.16,25.67,0,0,0.36,12.15,0,4.67
5dpf,1.73,38.89,4.44,1.11,0.78,9.63,2.45,20.75
10dpf,10.56,43.31,2.66,2.18,0.81,3.07,0,12.9
