stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.33,5.4,3.79,2.47,13.19,0,0,0
3dpf,2.59,0.34,1.96,0.65,27.85,0,0,1.02
5dpf,0,4.78,9.83,0.5,24.88,1.6,0.33,5.02
10dpf,0,5.64,0.63,0,7.44,0,0,0
