stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0
16hpf,15.49,0,0,0,0,0,0,0
19hpf,10.34,0,3.6,0,0,0,0,1.61
24hpf,8.32,0,0,0,0,0,0,0
2dpf,73.08,0.49,11.07,0.98,1.12,0.93,1.75,0
3dpf,39.79,0,5.17,0,1.09,0,0,0
5dpf,69.2,1.11,3.86,0.45,4.6,0.91,0,0
10dpf,56.99,0,3.24,0,0.44,1.52,0,0
