stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.47,0,1.02,0,0.88,10.97,0,2.98
3dpf,136.12,0.41,0,0.36,1.61,25.26,1.2,0.32
5dpf,6.47,0.52,1.54,0.89,1.81,16.23,0,1.44
10dpf,48.32,1.07,0.53,0.4,0.5,12.54,0,0
