stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.6,1.55,0,1.61,0,0,1.15
3dpf,6.12,0,0,2.94,0,0,0
5dpf,1.7,2.44,0.58,7.54,1.47,1.17,4.73
10dpf,0.59,0,0,0.64,0,1.42,0.72
