stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,0,1.76,0,0,0,0,0
2dpf,0,0,0,6.12,0.54,0,0
3dpf,0,0,0,4.46,0,1.95,0
5dpf,0,0,0.63,26.76,0,3.55,1.51
10dpf,2.27,0,3.21,3.27,1.4,0,0
