stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.17,0.35,0,0.3,0.41,1.41
5dpf,0,0,0,1.46,0,14.74
10dpf,1.12,0,0.46,0,1.56,3.59
