stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.51
19hpf,0,0,0,0,0,0,0,52.8
2dpf,2.16,0,0.62,3.5,7.66,0,0.99,352.12
3dpf,3.82,0.63,0,0,1.8,0.43,0,43.05
5dpf,2.3,0.41,0,0,2.73,0,0,6.02
10dpf,5.42,1.67,0.84,0,0.57,0.89,0,37.41
