stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6.61,0,0,0,0,0,0,0
2dpf,2.6,0,0,1.62,15.13,1.63,1.62,0
3dpf,80.51,0,0,0.33,66.57,0,0.79,1.59
5dpf,5.39,1.33,3.89,0.4,37.11,1.19,0.36,2.24
10dpf,35.91,0,2.33,0,16.26,0,0,0.55
