stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.65,0,0,1.5,0,0,0,11.25
3dpf,1.25,0,0,0.76,2.43,0,0,24.25
5dpf,1.98,1.08,0.75,0.88,7.09,1.02,4.63,597.2
10dpf,7.68,0,0,0,1.19,0,2.91,64.19
