stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.86
2dpf,4.65,0,0,1.96,1.73,0.92,58.85
3dpf,2.76,0,0,0.74,0,0,6.74
5dpf,8.79,0.66,0.52,0.35,2.7,0,51.8
10dpf,4.11,0,0.48,0,0,0,13.9
