stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,64.52,8.02,0,0,0,0,4.26
14hpf,12.71,0,7.94,2.59,0,0,0,0,27.36
16hpf,2.47,22.6,0,0,0,0,0,0,3.43
19hpf,0,0,0,0,0,0,0,0,1.8
24hpf,0,0.83,2.33,0,0,0,0,0,7.57
2dpf,27.06,0,0,0,0.72,2.08,0,0.57,5.44
3dpf,12.39,0.48,0,0,0.69,0,0,0,2.39
5dpf,32.99,1.36,0.36,0,6.96,0,0.34,1.27,20.69
10dpf,12.6,2.19,0,0,0.79,0,0,0,3.95
