stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.92,0,0,0,0,0
3dpf,4.89,0,1.23,0,2.25,0.3,0.33
5dpf,0,0.41,0,0,0,0,0
10dpf,3.22,0.6,0,0.44,1.58,1.23,0.58
