stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.77,0,0
16hpf,1.77,0,0,0,0,0,0,0,0,0
19hpf,1.68,0,0,0,0,0,0,0,0,0
24hpf,1.71,0,0,0,3.5,0,0,0,0,0
2dpf,77.11,0.96,0,15.48,36.07,72.94,13.3,3.34,12.56,25.8
3dpf,152.47,3.08,0.64,2.43,3.41,76.96,0.32,0,3.78,5.62
5dpf,39.02,4.45,9.74,21.8,6.88,92.25,8.73,3.44,11.57,37.63
10dpf,107.23,0.94,7.82,14.58,3,37.31,3.02,0,5.42,8.53
