stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.39,0.69,3.38,0,0.77,0
3dpf,2.73,0,0.47,0.87,5.84,0,0,0.32
5dpf,5.57,0,3.12,0,10.05,0,1.79,1.07
10dpf,3.99,1,0.56,1.77,5.63,0.65,0,0
