stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.69,0,0,0,0,0,0,4.87
3dpf,0,0,1.08,0,1.17,0,0,0.4
5dpf,0,0.91,5.61,0,2.35,0.98,0.46,20.57
10dpf,0,0.67,2.53,3.34,1.2,0.48,1.58,1.97
