stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.06,0,0,0,0,0,0,0,0,0
12hpf,0,0,0,0,0,0,0,2,0,0
16hpf,9.64,0,0,0,0,0,0,0,0,5.03
19hpf,23.93,0,0,1.7,0,0,0,0,0,12.8
24hpf,1.29,0,0,0,0.97,0,0,0,0.88,4.03
2dpf,98.81,0.9,10.23,20.79,28.43,70.9,6.07,2.35,15.06,130.07
3dpf,344.21,31.62,40.62,51.85,64.05,387.24,27.24,0,21.71,345.53
5dpf,220.14,98.7,114.33,203.44,44.37,403.15,52.99,16.97,56.29,636.53
10dpf,1397.33,123.86,145.27,279.41,47.89,635.99,51.91,1.88,78.76,416.69
